mip;stdip;ekip;sip;mc;stdc;ekc;sc;target
80,30;37.24944617;0.586412649;2.468335932;2.480769231;19.21813172;8.461129431;76.37155861;0
91,15;42.76372036;0.372866591;0.983360034;2.39548495;16.94487264;9.384364735;103.9114165;0
91,69;45.69989572;0.560429654;0.766810016;3.421404682;20.82089597;6.794225985;50.15505014;0
81,68;54.5455563;0.797273443;0.169372007;61.17140468;82.58646964;1.053596065;-0.270882096;0
78,96;39.74319956;0.760627122;1.990113962;2.719899666;18.93023555;8.994866382;92.0111219;0
88,98;48.5313984;0.478328977;0.347109495;2.878762542;19.01709802;8.597013561;86.67819976;0
87,58;33.46747707;0.740752533;3.888345351;1.911371237;15.11916449;9.999031435;117.4851902;0
89,22;42.78104456;0.369867229;0.84916472;1.903010033;13.17177322;10.48106621;145.9199053;0
96,80;34.81723697;0.651149125;2.458127154;1.404682274;11.26156536;13.36578476;242.0729439;0
95,63;37.31158313;0.59657018;2.196855376;2.22826087;16.90561752;9.670972657;105.4808905;0
99,31;51.44122101;0.518969771;-0.064955711;1.423913043;12.53670451;13.1050215;205.9215666;0
97,11;35.92031858;0.364792345;2.250635393;2.826923077;17.55924451;8.733435561;90.35286793;0
88,09;38.40146224;0.660296117;1.622869543;1.204013378;13.8236692;13.03872101;185.6104876;0
82,34;40.94364219;0.820985502;1.505166171;2.627926421;14.84291852;8.460410223;97.04789414;0
94,96;41.00541167;0.471289832;1.076393098;3.608695652;17.54875839;7.484075997;73.17476458;0
94,80;39.26320625;0.510920446;1.245569689;2.568561873;17.99380649;8.724243736;84.14629559;0
30,34;35.84259803;4.838853688;24.78356363;73.26505017;62.77812351;0.911988209;0.59605133;1
96,02;46.90256937;0.461657362;0.549333476;2.18645485;13.63135712;10.46573548;142.9578933;0
78,82;43.13757672;0.674706208;1.19163715;1.058528428;13.54596729;14.58769241;228.3992314;0
98,95;54.22088207;0.69308503;0.03729946;3.194816054;18.38258427;8.227110897;80.62096146;0
89,38;35.46127313;0.619623128;2.74069315;1.446488294;14.4907298;12.67696448;181.1609761;0
97,02;38.7026858;0.512951274;1.788842704;2.587792642;19.70967756;8.50424757;77.38205479;0
75,65;58.25262733;1.200484641;0.920814576;49.74247492;67.34454838;1.157650549;0.352214468;0
76,57;39.10596254;0.807330789;2.174818818;1.868729097;18.19906624;10.55616694;115.6891888;0
98,56;36.69080053;0.416128916;1.959867547;1.611204013;14.58031069;11.22989052;144.9199403;0
91,53;40.11564095;0.709475447;1.152761678;1.93812709;13.69280202;10.92482459;152.8776605;0
51,02;29.88231719;4.187785062;24.43205057;40.1722408;74.42049538;1.665057814;1.323526865;1
74,63;36.78102432;0.802786999;3.085969185;2.741638796;21.44560605;8.651414894;78.47590009;0
98,36;51.19062634;1.057577732;0.759414072;134.5827759;94.92465242;-0.481317363;-1.497141153;1
82,94;36.952831;0.697731316;2.350332507;3.066053512;19.99577258;7.67036815;64.33345306;0
91,59;45.86929926;0.540792016;0.914437269;3.393812709;25.49374496;7.937384726;63.53235477;1
75,50;43.88621652;0.802623401;1.195165891;3.872909699;19.44442992;6.930321486;58.86766272;0
91,16;43.8265005;0.678475981;1.318061235;2.025083612;15.75972513;9.640388152;108.2153475;0
98,47;47.51988687;0.432779543;-0.097803485;1.177257525;14.00168472;12.70386842;171.7762743;0
92,59;34.30937539;0.750350997;2.692644927;2.826086957;22.45288315;8.255768014;69.32525066;0
99,05;38.19928406;0.458175849;1.42440483;1.182274247;11.20738917;13.74629078;247.5793615;0
87,88;52.16814761;0.679992661;0.167300839;1.510033445;11.94422936;14.33942524;256.996328;0
95,44;35.65651019;0.301534629;2.228429554;2.156354515;14.92634541;9.785341561;117.9905312;0
99,46;42.12813459;0.384026321;0.423775245;5.43812709;30.67324858;5.727732852;31.98989754;0
94,63;47.2053147;0.632996106;0.624554517;2.466555184;15.62338051;8.914768563;99.34845635;0
91,00;42.13612613;0.406781626;1.041257986;2.112876254;14.09688649;10.23829714;134.0443213;0
11,14;25.69524955;8.069522046;68.10162173;75.83277592;70.8948215;0.781355646;-0.152781378;1
74,88;40.82749937;0.594303463;1.464902176;1.953177258;12.71133648;10.91792339;162.5032603;0
91,91;45.65674195;0.8506445;1.508652505;1.383779264;15.40476312;12.62031713;169.1906377;0
83,13;38.79594051;0.683774236;2.109894127;3.85367893;23.62342868;6.991441849;52.00322662;0
99,60;35.95555847;0.377894085;2.091819403;2.653846154;18.17075024;8.249660544;76.37862035;0
86,37;38.72214142;0.630919137;1.833072024;2.555183946;15.42625563;8.454072092;91.43764499;0
88,05;42.6863304;0.705114145;1.562380704;2.285117057;14.0098441;9.255541273;115.4454034;0
94,81;50.88878038;0.498524947;0.213604545;0.488294314;9.561140874;22.47981278;538.0158218;0
85,48;38.05279327;0.464981536;1.915097257;2.637123746;15.60476815;9.001500087;104.6922366;0
85,78;33.28849686;0.596999349;4.248981819;2.204849498;17.28525218;9.32383321;97.80390223;0
99,11;43.22691479;0.273002423;0.71521169;0.81270903;11.13770776;16.51389361;308.0241484;0
10,08;38.35251975;5.20018925;26.46538334;122.1613712;65.31915379;0.144130842;-1.049979848;1
96,54;49.03982794;0.628611897;-0.022269944;0.445652174;9.121598986;23.79285073;602.4315839;0
71,98;79.08440748;1.086364722;-0.5356664;176.0150502;60.6623401;-1.081765182;0.377426241;1
55,55;30.88760082;3.386099145;17.27762954;13.46655518;40.83171334;3.613214833;13.44302918;1
14,46;29.38773722;6.296725041;42.02539536;57.38210702;68.2628599;1.042517402;0.23163624;1
13,80;31.31701798;6.099613976;38.47727791;68.7541806;68.01215788;0.721158338;-0.354039516;1
15,46;29.64659085;6.24443227;41.00497636;57.35785953;70.27851209;1.038219736;0.122544329;1
40,42;31.7196236;4.504206249;25.1930472;19.26755853;48.16018406;3.021872524;8.989669513;1
23,48;28.22619706;6.111068801;41.38180222;47.02424749;62.36272079;1.435898641;1.467188043;1
11,63;30.55166503;6.255561501;40.839036;55.10284281;69.24592855;1.000682016;0.007548225;1
80,96;35.17332138;2.183944861;8.837161121;12.57608696;41.9203345;3.752025145;13.96083946;1
68,90;35.40057376;2.0868649;8.762020548;2.352842809;19.72056251;9.892058464;103.6705375;1
53,97;31.9002198;3.149333293;16.01967028;9.294314381;35.95817434;4.424007334;19.86896942;1
84,52;38.75725424;1.108953491;3.364441065;16.84698997;48.21089227;2.882236481;7.399262069;1
89,34;42.77087892;1.203622763;2.942802735;7.311036789;33.7223601;5.172775286;27.67197695;1
39,74;31.1303324;4.895431652;29.11248644;23.05769231;52.24283263;2.481615475;5.658729247;1
51,05;33.52211476;3.755470816;19.54269421;14.10535117;41.44407044;3.56021064;13.0764954;1
85,69;35.48519718;0.712184647;3.70739484;2.515050167;15.31925388;8.645087047;96.2009376;0
35,43;35.27053559;4.568207023;22.85806571;40.22240803;65.41621847;1.701719885;1.956476136;1
50,38;38.17107871;2.960198409;10.17820522;88.7458194;82.23541097;0.344893652;-1.134392158;1
83,37;41.44157617;1.303898142;3.445580775;18.9180602;50.06415591;2.844080254;7.429223204;1
98,06;41.61537989;0.509485929;1.104477791;2.234949833;14.14015426;9.885074816;126.4735568;0
42,84;35.85287591;4.269030573;20.83257285;28.97240803;59.00960815;2.255584193;4.334875688;1
42,84;29.78327376;4.233078228;23.91826825;82.95317726;69.02299177;0.785385464;-0.112454296;1
94,22;42.42289651;0.740744772;1.414781676;2.843645485;15.94754575;7.868260052;80.06234243;0
97,28;48.96841098;0.562328303;0.489248008;1.616220736;12.3130449;11.45069113;176.957363;0
98,27;42.00325218;0.27334086;0.560430702;1.444816054;13.05222843;12.00455211;177.0910853;0
91,73;47.21584155;0.60527486;0.604172242;9.842809365;40.3842585;4.088567357;15.46865301;1
50,20;30.43103335;3.255718842;18.66181053;78.26003344;87.39220847;0.63143776;-1.0884909;1
20,91;43.18329888;3.888401588;14.80985139;109.2148829;56.43568405;0.580705039;0.065487529;1
66,91;37.09835692;2.01522619;8.207493846;11.1270903;40.00475183;3.931797851;15.30426303;1
95,68;51.41132134;0.61841821;0.160659973;29.31020067;65.97586158;1.968168652;2.220737428;0
54,55;37.06431475;3.035278555;11.86593843;69.37374582;73.50571574;0.973691435;-0.008114323;1
89,99;43.76455045;0.506857476;0.71158463;3.62541806;22.108848;7.354612855;60.42028052;0
97,51;45.51733806;0.587065035;0.360822099;2.882943144;14.52030098;8.181717753;97.26972308;0
84,91;37.06519327;0.678702095;2.48515509;6.346989967;29.15113138;5.169736626;27.65884613;0
96,72;43.35823478;0.453715768;1.167544086;2.967391304;15.99330253;7.685204363;78.31969595;0
95,11;40.59965255;0.644926047;1.41782129;10.07943144;36.98003454;3.771161007;13.78681426;0
95,88;50.46790767;0.615137034;0.410472932;2.973244147;18.12773204;8.02251786;76.12829962;0
99,96;47.72780936;0.215890243;0.320921305;1.295986622;10.9161145;14.02512847;266.7872581;0
83,55;38.49286853;0.418285401;2.097921018;2.448996656;14.87967034;9.155079075;109.0529691;0
87,73;41.44527347;0.670959527;1.323715134;0.411371237;8.551027503;25.31254629;698.1888601;0
99,88;34.37855007;0.739351641;2.568941848;1.872073579;14.02611716;10.06930201;125.8130191;0
85,82;36.52897685;0.553642136;2.516646969;0.719063545;11.25114655;17.60346627;331.3594326;0
93,95;46.83153128;0.437060582;0.164285302;3.523411371;24.36453822;7.643728055;61.21426093;0
32,76;30.35100546;5.216023746;31.46560163;46.31270903;63.7354026;1.721589076;2.326702999;1
98,00;38.91497141;0.454331124;1.480506319;4.463210702;23.00954763;6.723048645;51.89575296;0
95,09;46.89623477;0.509591116;0.18068176;9.449832776;34.19313616;3.715105535;13.31516997;0
93,02;37.96739243;0.49488119;1.449353866;1.831103679;14.99246976;10.08070168;119.583854;0
47,66;25.22005568;4.65537107;34.56319921;21.15719064;59.45657228;2.803674044;6.495920635;1
99,46;47.22699545;0.333533763;0.600291225;1.724080268;12.69137603;11.60438902;177.9205977;0
85,23;42.97750408;0.707751499;1.128155116;1.821906355;13.06016007;10.6821225;150.4774788;0
90,94;37.61518767;0.437059909;1.97729595;6.342809365;31.9815667;5.311738184;28.04288386;0
95,53;31.29120721;0.681888614;4.713253452;1.318561873;14.46901972;12.14954349;160.4960745;0
98,78;38.664409;0.456107149;1.281347149;3.024247492;19.36025946;8.476797654;81.43262624;1
79,45;41.38666916;0.654340549;1.625974297;3.244983278;17.58170653;7.384537582;67.15469996;0
85,86;39.98256151;0.699974786;1.931363685;3.668060201;18.31901483;6.37978527;51.03198233;0
91,59;45.98376709;0.300605411;-0.101055003;2.293478261;19.89235221;9.144171542;86.47109308;0
82,95;50.37985532;0.641990239;0.167736473;2.005852843;15.11674079;9.799620958;115.2771577;0
98,00;39.81362832;0.446004758;1.242162603;1.126254181;14.85571452;14.21557494;208.6010393;1
93,39;35.5229315;0.596736354;2.643345778;5.326086957;26.74562487;6.102822599;40.56224248;0
76,97;36.17555664;0.71289786;3.388718563;2.399665552;17.57099693;9.414652256;102.7229747;0
64,55;36.35842822;1.723098235;6.096537099;28.9632107;65.77313791;2.170907045;3.267392909;1
88,38;32.76576937;0.740851957;4.209989486;3.081103679;17.8155998;7.780316979;73.8560548;0
92,23;35.79743681;0.561321992;2.620863648;2.663043478;21.2187446;8.448437639;73.09445194;0
92,92;44.8954705;0.638107382;1.436253927;2.053511706;12.76408577;10.48362997;153.5699653;0
95,01;40.21980546;0.3475781;1.153164381;2.77006689;18.21774119;7.85120501;70.80193775;0
89,67;37.52105854;0.601359824;1.764652112;2.54180602;17.22589707;9.405202323;103.6204913;0
88,71;39.20960348;0.442559516;1.47792477;4.444816054;25.30894983;6.633057813;47.29675305;0
74,83;35.29255175;1.001460528;3.854294692;3.321906355;21.03244559;8.239854854;76.87321565;0
60,15;49.56342052;2.042535958;4.475835277;7.959866221;36.35170628;5.155641077;26.6515781;1
98,27;49.60791336;0.535087409;0.12809299;1.760033445;15.66582805;11.14497688;140.0949553;0
95,14;41.03252033;0.514522081;1.055755487;1.788461538;16.1369422;10.99058291;134.4121281;0
85,98;34.26618787;1.064876034;3.50930825;2.556020067;19.03137804;8.405033071;76.61561098;0
84,74;38.85374139;0.6966482;1.566093048;1.27090301;15.29203531;12.85050473;172.4343204;0
94,28;51.19813496;1.184976477;1.473597043;2.756688963;17.59266428;9.543768817;106.0679885;1
61,71;51.22699977;2.067032136;4.779825102;33.86789298;71.79003158;1.998109007;2.462843553;1
95,46;40.18995956;0.8337923;2.240871328;3.975752508;22.83194926;7.067690415;55.80504223;0
99,76;47.64480331;0.233930127;0.226054597;2.443143813;17.32159742;9.571658681;103.7900397;0
71,02;33.65727642;2.378285668;9.636837204;15.82023411;52.43958421;3.382534948;10.30313808;1
97,55;37.93370216;0.415158065;1.691766985;2.052675585;13.76206316;9.862356949;128.5517263;0
93,94;37.64342365;0.284481419;1.655723779;ÿםג.75;16.78773267;11.06509167;133.2348717;0
28,55;29.13139934;5.42187427;34.24317552;56.29598662;85.12440837;1.22915925;-0.059996465;1
89,48;34.63965503;0.663733049;3.678395596;3.591137124;22.50349408;7.702916825;64.84150878;0
91,41;37.0241744;0.346524967;2.020098082;1.031772575;13.69186685;14.49611581;220.0653311;0
86,74;44.07083185;0.675622994;1.035307582;2.33277592;15.17940525;9.862002625;118.5698202;0
36,26;36.28494998;3.894937424;17.61454425;41.64214047;66.62552488;1.564796292;1.38528949;1
16,88;37.97429229;4.59064206;21.78251449;117.6421405;48.98592758;0.877831858;0.607236595;1
96,63;46.31530374;0.455539423;0.477023342;1.856187291;13.58207013;11.17549073;152.9526158;0
85,83;44.74792407;1.272535838;2.621678054;23.97742475;53.2413762;2.202864227;3.894429578;1
88,11;37.56873583;0.526251515;2.158535923;1.239130435;12.77485801;13.97513887;224.7608254;0
97,87;47.40852559;0.54364148;0.406143437;2.488294314;16.47621261;9.249479994;102.0549879;0
74,11;33.97361899;1.068501352;4.841126883;3.635451505;20.35650194;7.846241401;71.61697411;0
98,20;43.09800941;0.63982303;1.545838684;4.266722408;23.54917142;6.241203593;41.3409742;0
76,05;60.41294209;1.432916528;0.936654202;12.50250836;42.66156574;3.993994981;15.72042199;1
83,15;38.29451859;1.522564529;4.05683926;6.010033445;30.57768602;5.726569838;34.05263772;1
98,79;44.93235408;0.303389333;0.487826078;1.025919732;9.294341272;18.99719179;474.9049321;0
90,37;36.78566957;1.553546259;5.185332343;5.619565217;30.87884814;5.991010293;36.56053633;1
37,52;31.26498762;4.430806169;24.5163329;25.83444816;53.41659035;2.653111339;7.022520014;1
66,88;42.18263861;1.878733996;6.119066013;3.695652174;25.49600299;7.296599543;53.94529349;1
49,02;43.05428702;3.142801966;10.5891811;12.48996656;41.17180822;3.778334085;14.25652381;1
34,02;32.87629865;4.981060087;28.37821898;65.14966555;78.47505733;1.09021515;-0.095110795;1
73,14;38.62130532;2.224342588;7.188845541;23.82608696;59.84781303;2.506847238;5.015605136;1
17,02;46.59155383;3.716950468;13.10581926;95.91220736;66.37242762;0.48443973;-0.438687261;1
72,20;36.16111054;2.60122326;9.521297542;10.63628763;41.68584516;4.206409502;17.25083221;1
64,92;32.22858043;3.429072745;16.42133222;33.67056856;60.49110748;1.748564728;2.088555685;1
61,48;35.89067262;2.766948448;9.599166836;24.45986622;56.93554616;2.413603211;4.952572917;1
99,84;52.97328002;0.708388617;0.425973637;3.719899666;23.1479025;7.132805595;55.07981614;0
99,04;44.89334624;0.437809939;0.550292842;1.224916388;13.33058248;13.77793617;214.2811209;0
55,48;39.5663968;2.696052092;9.30684456;46.07692308;76.21677917;1.55500491;1.007749819;1
33,41;29.1192396;4.840333824;30.20788807;12.60535117;38.58749479;3.515438261;13.21505032;1
87,26;38.8830872;0.61960624;1.80204138;2.011705686;18.80230355;9.97407466;103.2025865;0
67,02;33.73575274;2.062084654;7.6813938;11.07692308;44.31387859;4.049321684;15.23666699;1
77,38;39.1695276;2.213106287;7.49103005;17.27173913;48.32784746;3.183798985;9.779543823;1
99,85;40.63943779;0.48934237;1.148864259;4.045150502;20.28129033;5.924678426;40.87828704;1
23,70;41.67777424;4.112598685;16.68712542;12.27257525;39.32338633;3.710672843;14.11099688;1
85,08;63.54742439;1.194805189;0.282355355;0.323578595;8.296540717;27.52755139;792.4492623;0
80,73;40.2960692;0.808971613;1.9538013;2.299331104;16.9293446;9.260121801;98.87182329;0
34,38;31.88088181;4.588341747;25.88273951;36.93143813;63.50680301;1.873383987;2.675003601;1
79,70;37.48928151;1.698401977;5.235228951;41.64214047;73.36736284;1.399719585;0.314248849;1
93,64;45.76702797;0.422797915;0.590769103;3.690635452;20.06151775;7.579115436;66.69031474;0
87,70;46.23063097;1.302489632;2.084023559;20.15133779;53.70627729;2.744228196;6.484419395;1
99,04;39.98562287;0.6695787;2.276886361;0.964882943;9.944516862;17.04873084;376.808602;1
78,68;35.80261286;1.339544781;4.643499047;8.302675585;35.42598426;4.442891013;19.22693734;1
19,84;28.73689303;6.0567723;40.80816128;60.21655518;75.93126905;1.1380628;0.132015156;1
36,47;39.27287102;3.736450963;14.9146447;111.1229097;75.71649359;0.253562477;-0.936103674;1
59,44;38.90166891;2.506676838;9.072247763;30.69230769;61.68628671;2.06924093;3.363576455;1
93,47;40.1642988;0.300820167;1.196506932;1.985785953;12.44112417;10.68630379;164.2745792;0
94,27;51.9824917;0.468119291;0.175742073;0.913043478;9.340589872;19.65944427;482.4513097;0
50,09;40.40343955;3.151907528;10.66543747;16.43394649;46.4274507;3.14661767;9.575655105;1
90,30;45.29841309;0.742012038;0.966059785;3.177257525;23.32245286;7.785759483;62.22871735;0
98,95;43.50823546;0.59606921;1.345104995;9.718227425;40.60462808;4.536444835;20.11474881;0
78,68;59.98905285;1.390636674;1.054357025;93.32608696;71.53114499;0.6668311;-0.807668128;1
46,23;27.68022884;3.986850736;25.42175255;12.64799331;42.39143921;3.918737221;15.19654897;1
63,09;39.57607929;2.694842788;9.087356463;19.6270903;52.92638355;2.890254342;7.578930279;1
95,91;38.90794973;0.487542656;1.278809355;0.990802676;9.543024332;18.22715229;433.7960636;0
42,82;33.40481664;4.417853464;23.83558653;23.24331104;52.00566116;2.566038446;6.1804209;1
19,49;32.6716611;5.643641378;33.15621962;54.61705686;57.232719;1.509937251;1.800584867;1
61,67;36.37545304;2.265220701;8.709980861;5.593645485;29.62396029;6.072215931;38.23599074;1
38,70;36.36051228;4.360465712;21.15771157;15.3687291;44.45130354;3.359132223;11.35930965;1
68,16;39.37852709;1.097031072;2.901759736;2.510033445;15.38075502;8.411093732;90.5343359;0
65,95;35.63790542;2.635891727;11.14563624;7.119565217;35.10645423;5.208002681;26.93239146;1
69,27;48.97124712;2.055038029;4.603519771;40.1722408;76.22635342;1.670115316;1.221644103;1
46,64;45.69579001;2.779794597;8.088926705;14.77257525;41.31733524;3.380418466;11.36648582;1
62,16;45.52056152;2.438793131;6.897894438;16.84615385;49.43283417;3.102149052;8.877464039;1
44,60;43.87595082;2.966424127;9.248106506;61.50167224;79.46991499;0.907306286;-0.606399475;1
